index,slang_word
1926,boykot
1927,obafemi
1928,fllws
1929,deli
1930,imponya
1931,redflag
1932,viralin
1933,pakeyan
1934,semogah
1935,hannn
1936,part10
1937,mengcolab
1938,shaf
1939,k9ndom
1940,ditempat
1941,ignis
1942,zakeisha05
1943,dikaji
1944,taukk
1945,gilaaaa
1946,statementnya
1947,bkan
1948,menyushkan
1949,dur22
1950,itemm
1951,sdhhh
1952,rabb
1953,kader2
1954,sburicber
1955,laee
1956,balaslah
1957,emangg
1958,dihati
1959,tidor
1960,keduamu
1961,grafer
1962,gn
1963,mercyyy
1964,khiraku
1965,serebu
1966,penghianatan
1967,untk
1968,ayang
1969,surat2
1970,digodain
1971,ewwe
1972,tiati
1973,trkorup
1974,160
1975,dekett
1976,brtemu
1977,hamidun
1978,instruksikan
1979,talpot
1980,angpaonya
1981,swt
1982,digua
1983,convirti
1984,jariyahnya
1985,diperkatakan
1986,dipinjamkan
1987,kadian
1988,bapaq
1989,authority
1990,oldmoney
1991,looo
1992,sumatrra
1993,kolonialpulau
1994,hahahhaah
1995,dikendalikan
1996,adminya
1997,forex
1998,dimiliki
1999,jom
2000,digigit
2001,udag
2002,sibuuuk
2003,seeee
2004,anjaaaay
2005,rungkatt
2006,galmove
2007,sefrekuensi
2008,roomtour
2009,20km
2010,calling
2011,zadiz
2012,radiant
2013,cantiiikkk
2014,nyimpen
2015,coooo
2016,hr
2017,truss
2018,theory
2019,berkasnya
2020,jama
2021,menghaibkan
2022,digagalkan
2023,masbrew
2024,kembare
2025,acehku
2026,lihat2
2027,1th
2028,boc
2029,tuo
2030,vd
2031,bukany
2032,riwayatmu
2033,ratauu
2034,dipadu
2035,163cm
2036,renata
2037,segerrrr
2038,romildo
2039,inal
2040,once
2041,gapinter
2042,seasia
2043,nantik
2044,duem
2045,badhokan
2046,oten
2047,patatap2
2048,ewwwe
2049,minyaknya
2050,xwonnn
2051,isti
2052,jirttt
2053,atik
2054,senengya
2055,cocook
2056,selsai
2057,dul
2058,cooll
2059,kontil
2060,celens
2061,ediv
2062,sempaknya
2063,soqlnya
2064,muu
2065,daina
2066,777
2067,prioritaskan
2068,atmaja
2069,simerah
2070,tololnya
2071,already
2072,mguntungkan
2073,org
2074,jesicca
2075,cemburunya
2076,peofesi
2077,menyikapinya
2078,dipukulin
2079,wiiiii
2080,xixixixi
2081,ygau
2082,hndal
2083,loveee
2084,bengke
2085,ngeflog
2086,cape2
2087,penumpangnya
2088,gogh
2089,frent
2090,veyru
2091,uuuuuuuuuuuuuu
2092,tm
2093,karokean
2094,adodo
2095,offline
2096,alpha
2097,lurdd
2098,sendekno
2099,sni
2100,mmek
2101,kemane
2102,boxi
2103,seriuskah
2104,siapaaaa
2105,capek2
2106,watched
2107,gelisaaaa
2108,perempua
2109,freshman
2110,push
2111,mugkin
2112,service
2113,haduh
2114,masaa
2115,eli
2116,heeeeey
2117,bym
2118,diperlakukan
2119,jon
2120,milyaaarrr
2121,tersingkirkan
2122,nikmatinya
2123,solichin
2124,favoritku
2125,rekomended
2126,simple
2127,mommy
2128,bungul
2129,titok
2130,ragiee
2131,dihimbau
2132,keturunanmu
2133,ikrarkan
2134,maklo
2135,salutin
2136,center
2137,ew3
2138,tpis
2139,beritanya
2140,ywdh
2141,ngebantai
2142,gaceng
2143,collap
2144,wife
2145,lolot
2146,safeeeeeaaa
2147,baik153
2148,karasa
2149,jadikn
2150,ayu18
2151,k11
2152,bilang2
2153,property
2154,montox
2155,ndir
2156,pcahan
2157,000
2158,ngilerr
2159,melegeng
2160,ramadoni
2161,bob2
2162,ributin
2163,sempurn
2164,alakatirtir
2165,ajarkan
2166,susah2
2167,jaehyuk
2168,maca
2169,disna
2170,raumummm
2171,shipperrrrr
2172,mangkannya
2173,nyuguhin
2174,cantikya
2175,iiihh
2176,jenengku
2177,dibikin
2178,rukusss
2179,nyaa
2180,bacotnya
2181,bnagkeee
2182,kasihann
2183,cuih
2184,terimo
2185,massimo
2186,signal
2187,karek
2188,eximerr
2189,pkai
2190,milikk
2191,penjelasannya
2192,dikali
2193,fitnah2
2194,kohhh
2195,fizah
2196,pesonamu
2197,maati
2198,bell
2199,ngolak
2200,simsim
2201,vokep
2202,ttupi
2203,fadhilah
2204,syafi
2205,mat0
2206,pakaiin
2207,kelasssss
2208,matab
2209,wkwkkwk
2210,niker
2211,kuncinya
2212,akuu
2213,sbaiknya
2214,pejabat2nya
2215,ishakan
2216,fens
2217,ksong
2218,jameela
2219,diett
2220,nailart
2221,susbscribe
2222,sedapp
2223,sejiji
2224,musk
2225,mostly
2226,content
2227,ajalah
2228,vidionya
2229,drajat
2230,cuawww
2231,tcoyyy
2232,ingetnya
2233,kencengin
2234,diosa
2235,uenakkk
2236,motifator
2237,4m
2238,yahhh
2239,minang
2240,omru
2241,krunya
2242,kloh
2243,aloh
2244,tdur
2245,benfica
2246,bobogahana
2247,ksrin
2248,ttap
2249,siii
2250,songkolooo
2251,helloooo
2252,dengr
2253,filipinas
2254,wikwikqik
2255,alasn
2256,aaauu
2257,yoi
2258,terpuruuk
2259,sdmnya
2260,togean
2261,gogel
2262,pisaaaaah
2263,psl
2264,hatinya
2265,orang2nya
2266,avvv
2267,cw
2268,trmsk
2269,bljr
2270,adembangett
2271,56c
2272,lebayy
2273,johnson
2274,you
2275,2jta
2276,ales
2277,kentot
2278,jar4d
2279,pig
2280,jahadmu
2281,yarobbi
2282,gaskan
2283,cuangkeme
2284,kat2
2285,teenagers
2286,ntap
2287,kelanjutannya
2288,yar
2289,rahn
2290,pojokan
2291,ngeharap
2292,inisih
2293,ayooo
2294,goodloking
2295,nickname
2296,1jt
2297,pw
2298,rajiun
2299,owalah
2300,mlebu
2301,pentilny
2302,dw
2303,mochi
2304,wassalamu
2305,jirlah
2306,nyembah2
2307,tebukak
2308,mhasiwa
2309,dicairkan
2310,ajarkita
2311,lelakinya
2312,kkk
2313,belajarlah
2314,masum
2315,kmpurnaan
2316,keu
2317,ajeeee
2318,palato
2319,boe
2320,prna
2321,disurabaya
2322,sasshs
2323,sok2
2324,dongkk
2325,pribadinya
2326,bagusw
2327,1mnit
2328,drak
2329,aoakaowk
2330,koreksinya
2331,bebasnya
2332,malunyo
2333,hahaah
2334,boobs
2335,kidding
2336,dicintai
2337,010
2338,27
2339,keterima
2340,ditemani
2341,elek
2342,jiess
2343,dipihak
2344,shahihul
2345,animasinya
2346,20s
2347,cepett
2348,dikubur
2349,186
2350,terangsanglah
2351,bangv
2352,bacott
2353,lahk
2354,nikahan
2355,gaktuh
2356,ngapesik
2357,bangettttt
2358,hahahahahaha
2359,35
2360,100016
2361,gorgeous
2362,sebelumnya
2363,camkan
2364,loveesex48kisscmy
2365,aoqqkqok
2366,daripda
2367,weeeeee
2368,diratukan
2369,azzaa
2370,4bln
2371,dialah
2372,mmte
2373,hti2
2374,nilailah
2375,taunnn
2376,iloveyou
2377,arap
2378,diperlihatkan
2379,ngemut
2380,nonjol
2381,ikin
2382,siga
2383,sesindonesia
2384,ckckckckck
2385,buatlah
2386,fooly
2387,berbobotnya
2388,uuuuy
2389,memilik
2390,browsing
2391,diaspal
2392,indri
2393,jimin
2394,padjajaran
2395,prot
2396,udah
2397,atut
2398,knya
2399,sape
2400,achc
2401,xbaik
2402,yaaaahh
2403,dilawan
2404,siapp
2405,menyam
2406,ook
2407,bossku9
2408,iq78
2409,levelmu
2410,kebangun
2411,linx
2412,yahj
2413,terdzolimi
2414,gilho2
2415,oct
2416,wutahhh
2417,holyyyy
2418,potensi2
2419,shinga
2420,evening
2421,mlarat
2422,st
2423,nyinte
2424,podcast2
2425,diterimanya
2426,carissa
2427,belasengkawa
2428,mase
2429,handstand
2430,jmpa
2431,skuyy
2432,penganguran
2433,bgg
2434,ancen
2435,colap
2436,cuuuuk
2437,titanoboa
2438,extrem
2439,buruknya
2440,goodjob
2441,tengtop
2442,40
2443,jamelun
2444,kegila
2445,ngong
2446,jefri
2447,yekaann
2448,sweetest
2449,ngebela
2450,dimanaki
2451,noire
2452,wajab
2453,jufri
2454,fara
2455,nemuin
2456,mapp
2457,hanyingggggg
2458,ngejelekin
2459,ijeh
2460,eker
2461,suaranye
2462,piliin
2463,dangerous
2464,dijauhin
2465,insec
2466,gelapp
2467,makyusz
2468,jagoo
2469,ditanggepin
2470,oendeta
2471,rhma
2472,yeagar
2473,50m
2474,200125
2475,maann
2476,kabulusan
2477,diraup
2478,gimnaa
2479,sklii
2480,bantukami
2481,ngamok
2482,hancurkan
2483,specific
2484,lawakk
2485,haaaay
2486,geleng2
2487,kapan2
2488,teuk
2489,apruk2an
2490,airweight
2491,ditipu
2492,antosan
2493,febrian
2494,vvb
2495,dongen
2496,banol
2497,dilanjut
2498,chelengge
2499,naek
2500,gc
2501,0029vb06beqadtod8hfjrx1z
2502,octaviawan
2503,17selalu
2504,sbnarnya
2505,usa
2506,teroeis
2507,bdh
2508,merendahkn
2509,101rb
2510,dielus2
2511,aduh2
2512,berfua
2513,easiest
2514,sussshhh
2515,ousmane
2516,dink
2517,astagfiruloh
2518,majlan
2519,cancii
2520,famous
2521,cooper
2522,koawkwa
2523,aeee
2524,voting
2525,nanaonan
2526,marilah
2527,memperkerjakan
2528,nikal
2529,gullit
2530,3ga
2531,diciptakan
2532,ntt
2533,guwe
2534,confirm
2535,hukumanya
2536,taro
2537,kdg
2538,farr
2539,kopilmj
2540,oge
2541,xxxxx
2542,skolah
2543,longdur
2544,gkuatt
2545,didekatin
2546,ngefreeze
2547,jeb
2548,hayang
2549,wlwkw
2550,gajelas
2551,elancong
2552,3rb
2553,haechan
2554,nambangnya
2555,dumpue
2556,kkeek
2557,hrti
2558,karbu
2559,leburlah
2560,nakendra
2561,s3xual
2562,darul
2563,mso29
2564,gimick
2565,latte
2566,baunya
2567,20
2568,akehhh
2569,kendorrrrrrrrrrrrttttttttrrrrrrrrrrr
2570,makasihhh
2571,ur
2572,bahahaha
2573,saam
2574,nikenelhyh
2575,dipermainkan
2576,susunnya
2577,nangarepe
2578,andalka
2579,bujangnya
2580,ngo
2581,kibot
2582,83
2583,crut
2584,amiiiiiiiin
2585,meiloon
2586,longorrrr
2587,mulu
2588,sweger
2589,duitnyaa
2590,ngelola
2591,nanty
2592,ngeneki
2593,johannes
2594,sarangnya
2595,giles
2596,liet
2597,molyono
2598,idenya
2599,mesin2
2600,kliru
2601,teteknya
2602,amin2
2603,nash
2604,gabernur
2605,jawalah
2606,memproleh
2607,wouw
2608,anjiiiiiiiiiii
2609,terasaaa
2610,sibane
2611,alaihi
2612,satan
2613,langsungg
2614,fantastic
2615,bejilbab
2616,ketololanmu
2617,pemin
2618,susnya
2619,part2
2620,diadu
2621,diampuuuut
2622,maafkan
2623,nasih
2624,cae
2625,stil
2626,pamerin
2627,bla
2628,ngeriiiiiii
2629,lokasii
2630,valey
2631,kagett
2632,itemnya
2633,ngebayanginnya
2634,mamfaat
2635,lakian
2636,iboot
2637,dagingnya
2638,berli
2639,sheren
2640,mentahan
2641,anjrr
2642,dilamot
2643,garfan
2644,anggotanya
2645,jier
2646,trianing
2647,sesadd
2648,kwkwkwk
2649,pertau
2650,sumbarr
2651,sumvah
2652,kase
2653,sayangkucanti
2654,kegunung
2655,mikirrr
2656,hoteli
2657,lainke
2658,aprtmn
2659,hihihihi
2660,pertaniannya
2661,kisana
2662,alergic
2663,upz
2664,nikita
2665,ryan
2666,gimanapun
2667,jugaaa
2668,gapercaya
2669,utiiil
2670,nangtaingn
2671,syantick
2672,m3sum
2673,uluwatu
2674,selidiki
2675,terbully
2676,blokkk
2677,paki
2678,creatures
2679,muji2
2680,weleh
2681,ganteng2o
2682,grebekk
2683,sarungan
2684,seruu
2685,jawatdk
2686,kenyal2
2687,bangunkan
2688,ultramennya
2689,infantilizing
2690,loro
2691,urusin
2692,singapur
2693,supply
2694,patutnya
2695,doganti
2696,lumba
2697,mulmul
2698,hapusen
2699,issue
2700,bhagia
2701,icelamp
2702,pura2
2703,rg
2704,cover
2705,usain
2706,sepemikiran
2707,semenyala
2708,reverb
2709,ditayang
2710,seleranya
2711,rin
2712,toketnya
2713,2
2714,them
2715,kmi
2716,untuku
2717,coretax
2718,aaelahh
2719,loc
2720,diinjak
2721,views
2722,ungkapkan
2723,ttpi
2724,angg
2725,co
2726,terbangnya
2727,bise
2728,azlyhism
2729,pelakorrrr
2730,fdls
2731,hugen
2732,ampunnnnnn
2733,cnets
2734,siknipikan
2735,trainer
2736,putie
2737,mackupnya
2738,virzha
2739,itunah
2740,ist
2741,bk3p
2742,suskreb
2743,qz8d
2744,kebali
2745,masuh
2746,tansho
2747,bjo
2748,terbersih
2749,angesta
2750,lirik2
2751,nnyak
2752,ehmmmm
2753,dawgg
2754,dimasukkan
2755,literally
2756,damnn
2757,nyooooo
2758,poyuh
2759,memeng
2760,barapanduit
2761,1baskom
2762,layuuu
2763,khemarukk
2764,our
2765,woeee
2766,bukansii
2767,qna
2768,bgusnya
2769,diprovinsi
2770,sekampung
2771,quen
2772,otdd
2773,jailani
2774,hedon
2775,bodyy
2776,bertele
2777,mengkomsumsi
2778,mafianya
2779,kaw
2780,makanyaa
2781,maapin
2782,junjunganmu
2783,buyuh
2784,cobs
2785,pollo
2786,steatment
2787,hhyper
2788,pompaa
2789,blaen
2790,keliatan
2791,kuca
2792,ngerendang
2793,bikinian
2794,cuok
2795,interview
2796,udh
2797,humble
2798,heyek
2799,kong
2800,woyo
2801,nton
2802,kesesuatu
2803,javar
2804,qel
2805,tego
2806,nembak
2807,swargo
2808,penetration
2809,sasuki
2810,jumscaree
2811,sampai2
2812,nasgor
2813,ngonsep
2814,sesengsara
2815,hitng
2816,hamput
2817,ngelantur
2818,nanoko
2819,jugar
2820,ikt
2821,toa
2822,supra
2823,terangkanlaaaaah
2824,moyung
2825,conclave
2826,sikabo
2827,booossssss
2828,mexico
2829,microwave
2830,adoh
2831,sopanan
2832,keneeee
2833,serfer
2834,dull
2835,pulau2
2836,ccok
2837,kentuni
2838,zulhas
2839,300rb
2840,bezakan
2841,lato
2842,us
2843,seolh
2844,klok
2845,ngomongya
2846,perfeita
2847,0121238
2848,ndhbis
2849,cemua
2850,jenazahnya
2851,ceplongno
2852,wkwkwkkw3
2853,alibaba
2854,whahahahah
2855,ngew3
2856,dirumahmu
2857,katessssssnya
2858,soimah
2859,landr
2860,ank
2861,nhan
2862,mkirnya
2863,enteni
2864,asaan
2865,havefun
2866,nikag
2867,gniee
2868,dorung
2869,pelukis2
2870,aldi
2871,dimanjakan
2872,anjay
2873,uset
2874,aaaaaaaaaa
2875,hvclcb
2876,paputuppu
2877,praenan
2878,kelazzz
2879,slow
2880,tidaaaak
2881,god
2882,kabare
2883,diselesaikan
2884,alex
2885,siapapun
2886,diemm
2887,meoh789
2888,iciboss
2889,tarek
2890,agusan
2891,membagongkan
2892,v1
2893,semngt
2894,propam
2895,awkmu
2896,sekelingking
2897,orangnya
2898,sembu
2899,ntas
2900,susunyh
2901,alafatihah
2902,cintanya
2903,pinting
2904,lensaku
2905,berapasi
2906,bahya
2907,takuuut
2908,bundesliga
2909,circle
2910,ahahaha
2911,pendosaa
2912,taukan
2913,sensian
2914,ugalan
2915,cilo
2916,ketukar
2917,adaa
2918,keminfo
2919,youtube
2920,jahattt
2921,sovella
2922,skuidp
2923,meggang
2924,gorang
2925,tempurejo
2926,nyumging
2927,sedihkah
2928,shidangs
2929,pulll
2930,disisi
2931,perutny
2932,r6my5fwzhvs
2933,keudeh
2934,digas
2935,surren
2936,waitt
2937,comennya
2938,smart
2939,nnnnnn
2940,400k
2941,apakh
2942,dilalui
2943,bulunya
2944,kmgkn
2945,double
2946,ngerinyo
2947,medhear
2948,ngmongnya
2949,kagey
2950,massagge
2951,saputra
2952,deedy
2953,berekpetasi
2954,sichh
2955,apain2
2956,nangung
2957,denial
2958,tteh
2959,innalilahi
2960,amntaapppp
2961,mencri
2962,ngakk
2963,healah
2964,kelaiatan
2965,gemmesin
2966,jackson
2967,mantaaappp
2968,saefaa
2969,bodynya
2970,ambiiah
2971,lupakai
2972,nastar
2973,coromu
2974,a77
2975,opet
2976,merekaa
2977,7000
2978,ipaa
2979,penyayeng
2980,eih
2981,btv
2982,beliin
2983,milea
2984,mlainkan
2985,6285835473277
2986,lust
2987,begoo
2988,coleb
2989,sellau
2990,toleransiumatislami
2991,tersangkanya
2992,woeeee
2993,fiki
2994,lakkai
2995,engsub
2996,berjam2
2997,narkobaan
2998,tangganya
2999,febynya
3000,34d
3001,rapiin
3002,kudaanya
3003,tomatoes
3004,kehitamannya
3005,banggakan
3006,semangaat
3007,pausa
3008,namnya
3009,lupakan
3010,sinful
3011,indnya
3012,azabnya
3013,sexy2
3014,akuuuu
3015,sklah
3016,roldan
3017,ayune
3018,yowis
3019,keplitek
3020,600k
3021,lagaknya
3022,knp
3023,gregetnya
3024,munchen
3025,tauuuuu
3026,100juta
3027,folback
3028,perlukah
3029,fbayana
3030,bhgia
3031,olif
3032,istrina
3033,kakkkkkkj
3034,tuwek
3035,nemoo
3036,rtp
3037,posible
3038,sepantaran
3039,blum4o
3040,linggau
3041,cwoknya
3042,sembriwing
3043,lagu2
3044,liburr
3045,ayangnya
3046,pervert
3047,waaaaw
3048,ajapasti
3049,mnjg
3050,iyee
3051,varan
3052,smarttt
3053,swear
3054,kaycnya
3055,bercita
3056,mudah2an
3057,viar
3058,bolasakti
3059,berartiiiiiiiiii
3060,anjayyy
3061,didata
3062,lme
3063,hargalah
3064,minion
3065,brusan
3066,ihhii
3067,english
3068,5k
3069,30jeti
3070,ngamuk2
3071,lanjuti
3072,temenan
3073,gdpet
3074,baci
3075,ketutup
3076,dipahami
3077,hikss
3078,iiiii
3079,ladies
3080,cohen
3081,masukannya
3082,kn
3083,wilie
3084,seterang
3085,pakk
3086,pnting
3087,beach
3088,rangers
3089,saruh
3090,pendidikannya
3091,abdullah
3092,nyelam
3093,nemu
3094,mbeneh
3095,wahhhh
3096,subhanalloh
3097,nyampekk
3098,ll
3099,motifasinya
3100,dosamu
3101,niatnyaa
3102,gabungin
3103,kekadang
3104,analoginya
3105,dimenit
3106,yth
3107,mmbntu
3108,mdal
3109,akwowkaokwoa
3110,iyess
3111,subrek
3112,asemm
3113,gooo
3114,ree
3115,hygienis
3116,gwh
3117,marco
3118,walpaper
3119,ck
3120,sabaraha
3121,bikep
3122,200k
3123,guruuuuu
3124,dikuliti
3125,mambaku
3126,separ
3127,ngoceh
3128,serrr
3129,jagooo
3130,koeee
3131,didatengi
3132,tornya
3133,nanggroe
3134,salamtoleransi
3135,sumgguh
3136,48jt
3137,hadist
3138,agme
3139,domam
3140,ahahahahahahaha
3141,nika
3142,iqbal
3143,dlt
3144,nyeruduk
3145,nyaut
3146,cipit
3147,nyenggol
3148,utuskan
3149,selenggarakan
3150,ditahan
3151,grand
3152,mantaappp
3153,sirkelnya
3154,ngbela
3155,tanktop
3156,ngannou
3157,karatemu
3158,wiro
3159,maminya
3160,cutest
3161,mit
3162,videos
3163,tpi
3164,campurin
3165,penggemarmu
3166,yahoo
3167,superb
3168,bwa
3169,diwjarin
3170,buthek
3171,dika
3172,jakartaa
3173,punnn
3174,santui
3175,3s
3176,gaeul
3177,jeden
3178,dwi
3179,diya
3180,anjink
3181,geer
3182,dimobil
3183,muratara
3184,komtung
3185,mentecak
3186,rugiin
3187,aaling
3188,suhuuuuuu
3189,tatto
3190,ngabisin
3191,astag
3192,mecah
3193,keinginanmu
3194,shasa
3195,jatohen
3196,claim
3197,cntii
3198,disatu
3199,wkkwkwkw
3200,pottery
3201,sudau
3202,suksesl
3203,bawayah
3204,halil
3205,juliari
3206,ngpainn
3207,imanku
3208,seindonesia
3209,hianati
3210,tidurr
3211,zahra
3212,dekatii
3213,getting
3214,bertolenransi
3215,ngko
3216,berapapun
3217,6menit
3218,nitijen
3219,kitu
3220,bagussss
3221,after
3222,doiiiii
3223,ugal
3224,163
3225,bneran
3226,kapanpun
3227,beliau2
3228,jedag
3229,rosulullah
3230,kalao
3231,kilengki
3232,ticrr
3233,mixed
3234,takara
3235,supposed
3236,pancawati
3237,orangnyaaa
3238,kiraiin
3239,infonneee
3240,yani
3241,olihe
3242,ijasa
3243,amall
3244,manza
3245,sejarahx
3246,bodnya
3247,thhoolll
3248,hoeee
3249,cantiiiikkk
3250,jihan
3251,fair
3252,xdae
3253,villa
3254,seacrh
3255,lanjutin
3256,canel
3257,disiarin
3258,trubel
3259,jilaaaat
3260,aurotnya
3261,10m
3262,kepres
3263,dd
3264,ngrungokno
3265,lelee
3266,bercandain
3267,berkempetingan
3268,wkwkkwkwk
3269,modo
3270,youtuber
3271,cacaa
3272,ditalak
3273,rngkd
3274,kecemplung
3275,ramadhan05
3276,kepalanya
3277,pakaih
3278,chin
3279,eeehhhh
3280,brugge
3281,wdgg01
3282,angota
3283,mapuluh
3284,gado2
3285,lgy
3286,rere
3287,144
3288,gais
3289,flim
3290,alakum
3291,panasaran
3292,dri
3293,bue
3294,komene
3295,tax
3296,aturannya
3297,200kilo
3298,importa
3299,pnyebab
3300,3th
3301,prpuan
3302,brodi
3303,sejahteranya
3304,ngirim
3305,anyingggg
3306,silicon
3307,lead
3308,ingati
3309,dicatcalling
3310,fenamfilan
3311,cingor
3312,senakin
3313,mengasyk
3314,846
3315,lempar2
3316,dirawat
3317,reels
3318,ingetin
3319,persija
3320,ahahahahahahahahah
3321,frankunsiskus
3322,meresakan
3323,tth
3324,radiating
3325,fadilah24
3326,dipenjara
3327,statmennya
3328,gune
3329,warrrrrrr
3330,berdukaa
3331,keluarr
3332,awokk
3333,sl0t
3334,tokeknya
3335,itterasahi
3336,satunya
3337,perllu
3338,hidipmu
3339,sayangnya
3340,memburukan
3341,pls
3342,semlm
3343,petean
3344,tighdci
3345,flwr
3346,nepatin
3347,kmnya
3348,04
3349,sude
3350,prt2
3351,konden
3352,olang
3353,gassssss
3354,herannn
3355,dijwb
3356,dbrikan
3357,sbuk
3358,kerajawaan
3359,hadoi
3360,bhaya
3361,yem
3362,sarakahnya
3363,sahaya6491
3364,behhhh
3365,brani
3366,ujung2
3367,wkwkwkww
3368,nampol
3369,tbtb
3370,moyan
3371,nanyak
3372,che
3373,wisatanya
3374,eloo
3375,newcastle
3376,muncart
3377,waspadahal
3378,085315209215
3379,msiah
3380,intagram
3381,ditakutkan
3382,appan
3383,tkutt
3384,denga
3385,guyss
3386,dipadatkan
3387,sebalik
3388,waaaa
3389,girlfriend
